Date,Time,Femman_Temp,Femman_RH,Femman_GlobRad,Femman_AirPressure,Femman_WindSpeed,Femman_WindDir,Femman_Rain,Femman_NO2,Femman_O3,Femman_PM10,Femman_NOx,Femman_PM25,HagaNorra_NO2,HagaNorra_NOx,HagaSodra_PM10,HagaSodra_PM25,Lejonet_GlobRad,Lejonet_AirPressure,Lejonet_Rain,Lejonet_RH,Lejonet_Temp,Lejonet_WindDir,Lejonet_WindSpeed,Mobil1_NO2,Mobil1_NOx,Mobil1_PM10,Mobil2_NO2,Mobil2_NOx,Mobil2_PM10,Mobil3_NO2,Mobil3_NOx,Mobil3_PM10,Mobil2_PM25  
2023-04-23,02:00+01:00,        11.76,       50.09,           0,     1001.93,        4.03,       122.8,           0,     1.64681,            ,     14.7328,     1.37749,     6.79865,     2.41786,     2.34516,     12.4762,      2.9688,           0,        1005,           0,       54.02,       11.71,       105.2,       2.884,     4.44976,     3.40734,     18.6266,     2.21883,     2.69643,     23.0937,     4.55484,     4.72383,     14.5643,     6.36815
2023-04-23,03:00+01:00,        11.04,       53.58,           0,     1001.29,       4.687,       126.2,         0.2,     1.76904,            ,     12.7952,     1.58373,     5.97103,     2.73508,     2.67956,     19.8321,     13.2606,           0,        1004,           0,        57.5,       11.04,       110.5,       2.884,     5.01476,     3.66998,     19.4677,     3.18691,     3.54043,       16.69,     4.42324,     4.39745,     18.8297,     6.16615
2023-04-23,04:00+01:00,        11.05,       54.65,       0.977,     1000.38,       2.826,       127.8,           0,     1.72005,            ,      10.992,     1.61676,      5.8675,     2.72821,     2.69353,     8.05626,     3.90126,       1.098,        1003,           0,       61.41,       10.77,       103.9,       1.577,     5.52911,     4.48106,       9.256,     3.14699,     3.86844,     10.9232,     4.23679,     4.19829,     9.40317,      5.3834
2023-04-23,05:00+01:00,        10.84,       59.69,       17.68,     1000.05,       1.389,       143.2,           0,     1.92253,            ,      8.2627,     1.84004,     3.50532,     2.76991,     2.72979,     8.23375,     4.73428,       19.71,        1003,           0,       67.97,       10.57,           0,       0.716,     5.59372,     4.62083,     11.0233,     3.26579,      3.8042,     9.86484,     4.54147,      4.4773,     9.42017,     5.18692
2023-04-23,06:00+01:00,        10.32,       69.78,       30.01,     999.949,       4.206,         173,         0.2,     2.77751,            ,     10.0961,      2.7546,      5.3575,     3.22985,     3.19364,     13.4811,     11.0416,       34.44,        1003,         0.2,       76.58,       10.32,       164.9,        2.91,     6.02927,     4.83775,     16.3832,     3.02991,     3.75249,      11.404,     6.23221,     6.26186,     12.0875,     5.38008
2023-04-23,07:00+01:00,      9.46001,        92.5,       26.15,     999.749,       3.741,       169.7,         0.6,     3.29243,            ,     8.77791,     2.95801,     4.44552,     4.06598,     4.09227,     15.4494,     11.7637,       25.62,        1002,         0.4,        96.3,        9.45,       159.1,       3.024,     4.20267,     2.93376,     24.2405,      3.4869,      4.0453,     11.2242,     5.46521,     5.57411,     21.7773,     6.24582
2023-04-23,08:00+01:00,         9.87,          99,       55.65,     999.729,       2.811,       175.2,         2.2,     4.46155,            ,      15.049,     4.48051,      9.8765,     5.72849,     5.89364,     16.2547,     14.3377,       60.14,        1002,         2.1,         100,         9.7,       150.3,       2.431,     5.08318,     4.15898,     15.7029,     3.99152,     4.15068,     11.6525,     6.23128,     6.16119,     17.3395,     8.14986
2023-04-23,09:00+01:00,        10.63,        98.6,       68.65,     999.958,       3.589,       215.3,         0.2,      5.6888,            ,     13.9975,     5.78286,     10.1507,     7.35459,      7.5737,     13.1342,       11.83,       78.86,        1003,         0.4,         100,        10.5,       209.7,        3.04,     6.68443,     5.75875,     11.3318,     6.21957,     5.93216,     10.1635,     7.80226,      8.0564,     11.9737,     7.85012
2023-04-23,10:00+01:00,         10.8,        85.8,       150.1,     1000.48,       2.689,       250.3,         0.2,     7.25202,            ,     16.1457,     7.41998,     12.9445,     9.37315,      9.8618,     14.0689,     12.0707,       178.9,        1003,           0,        97.6,       10.08,       255.6,       4.461,     10.3615,     11.1356,     15.0279,     7.21752,     7.36912,     15.5813,     10.4011,     12.6471,     13.3491,     13.1563
2023-04-23,11:00+01:00,        10.14,        86.4,       104.5,     1000.62,       3.937,       229.6,           0,     12.1419,            ,     20.6148,     12.9254,     16.5122,     12.7031,     13.3824,     8.15404,     6.38274,          89,        1003,           0,        96.7,     9.75999,         225,       3.219,     15.0282,     17.5924,     8.48744,     6.60833,     6.85025,     12.2568,     17.3167,     18.8467,     8.51282,     10.7942
2023-04-23,12:00+01:00,        10.64,       74.66,         159,     1000.74,       3.543,         229,           0,     14.2083,            ,     15.1625,     15.0544,     12.2087,     11.0014,     12.0931,     6.88486,     2.75747,       150.3,        1003,           0,        89.2,       10.17,       226.7,        2.85,     16.0096,     20.6008,     9.18584,      5.3772,     5.61542,     8.18524,     19.9164,     21.7923,     6.90385,     6.51945
2023-04-23,13:00+01:00,        10.42,       77.17,       138.1,     1001.11,       3.858,         232,           0,      9.5076,            ,     15.2317,     9.95775,     10.7592,     9.67896,     10.4774,     14.0599,     2.73422,       106.1,        1004,           0,        88.5,        9.94,       224.6,       3.034,     17.5673,      23.599,      25.437,      5.2812,     5.54147,     9.11304,     16.2002,     19.5829,     13.9058,     7.02145
2023-04-23,14:00+01:00,        10.78,       77.59,       276.3,     1001.14,       3.764,       233.2,           0,     7.76798,            ,     14.1253,     8.00858,     9.20531,     8.95753,     10.1715,      17.838,     5.92178,       279.5,        1004,           0,        90.8,       10.15,       232.5,       3.317,     17.8892,     23.8823,     27.3873,     4.57851,     4.96198,     9.64684,     17.3162,     19.4512,     23.5388,     7.41296
2023-04-23,15:00+01:00,        10.86,       70.86,       284.5,     1000.91,       3.418,       233.9,           0,      15.147,            ,      14.961,     16.3657,     9.57742,      10.507,     11.4808,      19.512,     6.20962,       277.2,        1003,           0,          83,       10.34,       226.6,       3.261,      16.225,     20.7313,      21.814,       6.437,     7.01746,      10.743,     28.6023,     35.2052,     21.9437,       8.492
2023-04-23,16:00+01:00,         11.2,       69.73,       343.4,     1000.86,       2.973,         232,           0,      18.904,            ,      14.774,     21.0354,      10.266,     11.6861,     14.2598,     16.0017,     4.49425,       312.2,        1003,           0,        81.6,       10.81,       231.3,       2.845,      16.904,     22.4613,     20.4105,     6.77177,     7.27506,     12.3703,     27.4398,     37.9941,     19.2987,     10.1063
2023-04-23,17:00+01:00,        11.15,       71.13,       143.2,     1000.89,       2.537,       242.2,           0,     16.6806,            ,     18.4535,      19.291,     13.0852,     13.9334,      15.651,     21.0732,     10.3808,       186.4,        1003,           0,       78.49,        11.2,         243,       2.932,     19.6673,     24.7423,     22.3076,     8.27478,     8.60927,     15.3808,     17.7815,     19.8958,      20.261,     12.6788
2023-04-23,18:00+01:00,        10.52,       75.38,       41.26,     1000.71,        3.18,         192,           0,     22.5875,            ,      22.154,      25.647,     16.4162,     15.7396,     17.0467,     19.0902,     10.1065,       65.85,        1003,           0,        81.6,       10.73,       193.5,       2.387,     13.3305,     16.1445,     19.3473,      7.4034,     7.62624,      18.371,     29.3075,     33.4477,     23.6077,      15.457
2023-04-23,19:00+01:00,         9.72,        87.2,       4.492,     1000.98,       1.967,         198,           0,     6.19402,            ,     25.2665,     6.39996,     18.9868,     7.50671,     8.03822,     18.6662,     9.90947,        4.17,        1004,           0,        91.4,        9.72,       189.3,       1.498,     8.01126,     7.82542,     14.0772,     5.23424,     5.66727,     14.2817,     7.47816,     7.56989,     20.6105,      11.305
2023-04-23,20:00+01:00,         9.53,        80.8,           0,     1000.97,       1.737,       184.4,           0,     7.30289,            ,     21.5007,     7.23241,     15.8867,     10.7975,     11.0506,     13.7242,     9.04298,           0,        1004,           0,        90.8,     9.24001,       148.4,       1.151,     10.3757,     9.77695,     10.2343,     8.71416,     8.76576,     14.0385,     11.1147,     12.6122,     11.4288,     10.9877
2023-04-23,21:00+01:00,      9.00999,        83.8,           0,     1001.03,       1.472,       156.6,           0,     7.72589,            ,      18.801,     7.68836,      13.006,     12.1285,      13.027,     15.0552,     5.90652,           0,        1004,           0,        92.8,     8.60001,         142,       1.656,     12.3485,     11.6411,      8.7018,     8.60634,     8.92766,     14.4693,     9.78114,     9.56329,     10.0098,     11.4935
2023-04-23,22:00+01:00,      8.64999,        90.2,           0,     1000.78,       1.803,       121.1,           0,     7.19022,            ,     20.8725,     6.93948,     15.2482,     7.24979,      7.2243,     12.5678,     7.72183,           0,        1003,           0,        94.9,     8.57001,       32.03,       0.668,     15.4469,     16.0494,     14.6144,     5.99464,     6.40385,      15.681,     11.6273,     14.0593,     12.4788,      12.897
2023-04-23,23:00+01:00,         8.53,        88.1,           0,     1000.62,       2.039,       158.9,           0,     7.74935,            ,     22.0308,     7.86742,     16.6512,     8.19073,     8.20258,     11.0249,     7.79349,           0,        1003,           0,        95.2,     8.25999,       138.4,        1.86,     10.4982,     9.91934,     13.0851,     5.83719,     5.36075,     15.7343,     10.1354,     10.0659,     11.2653,     13.2602
2023-04-23,24:00+01:00,         8.19,        88.7,           0,     1000.26,       2.053,       151.2,           0,     8.74501,            ,     23.1625,     8.38252,     17.9678,     9.26137,     9.25909,     8.72459,     6.36462,           0,        1003,           0,        93.8,     8.14999,       132.8,       1.981,     11.6387,     10.6881,     8.79567,     7.14014,     7.48496,     17.3107,     8.50658,     8.31372,      9.1324,     15.1925
2023-04-24,01:00+01:00,      8.24001,        84.7,           0,      999.92,        3.11,       156.6,           0,     6.66543,            ,     21.1915,     6.65479,     15.7767,     8.21101,     8.18842,     9.39787,     6.97543,           0,        1002,           0,        91.1,        8.38,       137.8,       2.441,     8.90363,     7.53692,     8.66725,     7.19057,     7.96102,     19.5423,     7.53721,     7.36995,     8.87164,      17.021
2023-04-24,02:00+01:00,      8.28999,        85.2,           0,     999.753,       2.579,         159,           0,       5.388,            ,      20.522,     5.21413,     15.6867,     7.77913,     7.77362,     7.84029,     6.13717,           0,        1002,           0,        91.6,        8.17,       143.9,       2.639,     9.97842,     8.95262,     8.03561,     6.60432,     7.18723,     19.0083,     6.25866,     6.13721,     7.24043,     16.8531
2023-04-24,03:00+01:00,         8.38,        83.6,           0,     999.316,       2.313,       163.6,           0,     5.14581,            ,     21.1518,     4.64437,     16.8607,     6.45688,     6.44726,     8.94261,      7.0381,           0,        1002,           0,        91.3,     8.28999,       140.9,       1.738,     6.63126,     5.27094,      9.2915,       4.772,     5.51369,     17.8552,     5.85033,     6.05395,     8.26314,     16.0145
2023-04-24,04:00+01:00,          8.2,        83.4,       4.868,     998.896,       2.317,       127.9,           0,     3.28904,            ,     17.2873,     2.98689,      12.873,     6.90158,     6.87064,     7.13548,     5.28547,       4.463,        1001,           0,          90,        8.28,       121.4,       2.033,      7.3718,     6.31376,     7.35188,     4.60991,     5.00618,     17.0543,     4.70932,      4.5228,     7.25694,     15.0765
2023-04-24,05:00+01:00,      8.64999,        80.9,       34.82,     998.644,       2.021,       138.9,           0,     4.70759,            ,      17.633,     4.61607,     13.1042,     4.65722,     4.64561,     7.52635,     5.26086,       36.84,        1001,           0,        89.5,        8.48,       119.1,       2.803,     9.79706,     8.77281,     7.85323,     5.63855,     6.03111,     16.6428,     7.76659,     7.67828,     10.8191,     14.5268
2023-04-24,06:00+01:00,         8.77,       79.35,       45.65,       998.6,       3.467,       122.8,           0,     9.73985,            ,     19.7442,     9.92871,      13.624,     5.56825,      5.5974,     10.0228,     5.83086,       47.58,        1001,           0,        87.9,        8.66,       126.1,       2.109,     11.8022,     11.4876,     12.8426,     5.61426,     6.24554,     19.4973,     16.4429,     19.5532,     17.5712,     14.2565
2023-04-24,07:00+01:00,         8.86,       77.09,       107.3,     998.416,        3.64,         119,           0,     12.6441,            ,     21.6403,     13.5708,     13.2075,      10.907,     12.2575,     15.2397,     5.63219,       108.3,        1001,           0,        84.5,     9.03999,        89.3,       1.618,     11.7236,     11.5503,     15.1571,     10.9043,      11.832,     21.5023,     15.1878,     16.3549,     18.2668,     13.7087
2023-04-24,08:00+01:00,      9.21001,     78.6901,       72.91,     998.764,       3.463,       155.6,           0,     11.9956,            ,     22.3747,     13.8634,     13.5528,     12.7817,     18.6902,     21.5825,     6.10465,       71.05,        1001,           0,        84.7,         9.2,       149.6,       2.661,     11.9776,     12.3049,     19.2094,     11.1383,     12.6154,      19.547,     14.2069,      15.722,     16.4963,     13.1035
2023-04-24,09:00+01:00,        7.935,        90.8,        95.3,     998.593,       4.386,       117.7,         0.2,     8.52808,            ,     19.1318,     9.87772,     11.3625,     7.94855,     8.62975,     15.8328,     10.6825,        95.4,        1001,           0,        96.2,        8.13,       122.5,       3.276,     9.07463,     8.72723,     14.8571,     7.76437,     9.15048,     15.5413,     14.1831,     23.3988,     13.4856,      11.952
2023-04-24,10:00+01:00,            8,        83.2,       147.3,     998.091,       4.266,       118.2,         1.6,     7.61739,            ,     14.7103,     8.36765,       9.957,     27.4531,     69.1194,     9.62146,     6.85927,       148.8,        1001,         1.2,        94.3,        8.22,       102.6,       2.864,     10.0192,     10.3276,     4.94337,     8.40627,      8.8674,     12.8582,     9.14153,     10.9643,     6.78125,     10.6823
2023-04-24,11:00+01:00,         9.17,        81.8,       276.8,     997.332,       3.407,       104.4,         0.6,     5.52789,            ,     11.7217,     5.96478,     9.12268,     35.5073,     86.4082,     3.09163,     1.48387,       265.1,        1000,         0.5,        89.6,     9.46001,       108.2,       2.446,     7.35947,     6.75834,   -0.120715,     7.06151,      8.0777,     9.05202,     7.38291,     7.85439,     2.40855,     7.51434
2023-04-24,12:00+01:00,        11.08,        74.4,       264.8,     996.755,       4.833,       124.4,           0,     5.11383,            ,     9.01683,     5.75714,     7.18266,      6.9366,     13.0574,     5.80075,     4.76553,       470.3,         999,           0,        81.2,       11.84,       118.8,       3.776,     6.61296,     6.13445,     11.4577,     7.52762,     8.74477,      9.9505,     7.07363,     7.75084,     4.74888,       8.062
2023-04-24,13:00+01:00,         12.1,          70,       140.6,     996.459,       4.436,       136.9,           0,      3.1942,            ,     8.19077,     3.53098,      6.3082,     5.22509,     5.87673,     4.85928,     3.45718,       133.1,         999,           0,       77.22,        12.2,       124.9,       3.835,     5.50081,     5.51063,     7.62604,     5.20692,     6.83701,      8.3963,      5.1713,      5.8531,     5.42965,     7.22752
2023-04-24,14:00+01:00,        12.64,       68.49,       142.1,     996.136,       3.375,       159.8,           0,     4.57798,            ,     11.6875,     5.19843,     8.87975,     5.58838,     6.03392,     9.33749,     3.00095,       141.6,         999,           0,     76.4401,       12.48,       133.1,        2.51,     7.39094,     7.76595,     10.4178,      5.6562,     6.77755,     9.80609,     6.40818,     6.87248,     6.45752,     6.41991
2023-04-24,15:00+01:00,        12.47,       73.99,        78.8,     995.831,       5.479,       168.8,           0,     6.47956,            ,     12.4385,     6.70016,     7.51804,     7.68173,     8.14203,     15.1723,     4.76231,        82.4,         998,           0,        81.3,       12.44,       156.2,       4.578,      8.7681,     8.92621,     12.3834,     5.05378,     5.82533,     9.81017,     8.59816,     8.87259,     11.7102,     5.74353
2023-04-24,16:00+01:00,        12.29,       75.28,       37.33,     995.634,       3.925,       175.9,           0,     7.07279,            ,     18.0663,     7.64756,      10.788,     7.35469,     7.92318,     15.4395,     7.23106,       36.37,         998,           0,        82.3,       12.26,       161.5,       3.659,     7.06422,     6.90235,      12.281,     4.16871,     4.86919,     12.9507,     9.17163,     12.6067,      16.614,     7.28857
2023-04-24,17:00+01:00,        12.38,       73.41,       45.93,      995.51,        4.38,       169.6,           0,     5.85171,            ,     20.1845,     6.34577,      14.832,     6.25394,     6.65092,     10.1288,     4.24052,       37.26,         998,           0,        81.3,       12.35,       159.5,       2.736,     5.81873,     5.10282,     7.54102,     3.53897,     3.76505,     8.33565,     7.15016,     7.51023,     10.2992,     6.33099
2023-04-24,18:00+01:00,        12.07,        74.9,        23.3,     995.354,       3.835,       168.9,           0,     5.23524,            ,     16.4673,     5.49384,     11.5847,     5.39092,      5.5882,       7.382,     3.68495,       22.55,         998,           0,        82.6,       11.98,       157.1,       3.702,     4.56768,     3.85948,      7.5444,     3.81628,     4.70851,     8.28409,     6.94674,     7.15657,     8.09492,      6.1156
2023-04-24,19:00+01:00,        11.66,       77.55,       4.145,     995.429,       3.189,       164.7,           0,     5.43501,            ,     14.2388,     5.23504,     9.82401,     5.52265,     5.67245,     7.42025,     3.58198,       4.114,         998,           0,        85.5,       11.56,       147.6,         2.5,     4.71999,     3.73265,     5.11311,      3.5041,     4.13943,     8.21126,     6.89938,     6.83572,     6.93328,     6.30155
2023-04-24,20:00+01:00,        11.73,       75.45,           0,     995.425,       3.448,       162.7,           0,     5.75713,            ,      12.998,     5.56786,      9.0336,     5.60583,     5.63804,     7.46283,     3.66975,           0,         998,           0,        83.7,       11.64,       144.2,        2.33,     4.91753,     3.61759,      5.5046,     4.06242,     3.83399,     8.38612,     7.09943,     7.03222,     7.86463,      6.1484
2023-04-24,21:00+01:00,        11.08,        84.4,           0,     995.225,       2.819,       153.5,           0,     6.48074,            ,      11.038,     6.48653,     7.18964,     6.01883,     6.01009,     6.67698,      3.3303,           0,         998,           0,        90.5,       11.04,       136.2,       1.744,     5.09394,      3.7945,     5.78996,     4.25941,     4.70156,     8.13298,     8.58498,     8.43054,     8.20944,     5.94687
2023-04-24,22:00+01:00,        10.77,        83.2,           0,     994.735,       2.488,       147.5,         0.2,     7.59856,            ,     12.3148,     7.67101,     8.47878,     7.17266,       7.173,     9.87515,     8.78462,           0,         997,         0.1,        91.4,       10.54,       130.8,       1.889,     5.83506,     5.13343,     11.4576,     4.74187,     5.43518,     8.16478,     8.69473,     8.59807,     12.6419,     6.55386
2023-04-24,23:00+01:00,        10.31,        82.7,           0,     994.356,       2.685,       150.8,           0,     6.36603,            ,     10.1085,     6.28114,      7.1259,     7.97215,     7.96696,     2.83387,    0.469683,           0,         997,           0,          90,       10.13,       129.4,       1.903,     13.4813,     13.3662,  -0.0225332,     6.33201,     7.04998,     8.65622,     8.26053,     8.09476,     3.20635,      6.8817
2023-04-24,24:00+01:00,        10.13,        86.6,           0,     994.045,       2.674,       164.9,           0,     4.31897,            ,     8.13168,     4.24115,      5.5226,     5.51144,     5.49963,     3.07942,      2.0092,           0,         997,           0,        91.9,       10.01,       129.4,       1.807,     9.56076,     8.64661,     1.08613,     5.07724,     5.66035,     7.87877,     5.93064,     5.75005,     2.94168,     5.89317
2023-04-25,01:00+01:00,         9.17,        98.8,           0,     993.858,       3.381,       157.3,           0,     3.26561,            ,     8.76833,     2.98103,     6.81989,     4.73746,     4.72916,      6.1313,     4.99478,           0,         996,           0,        99.5,        9.16,       134.3,       2.733,     4.79549,     3.56926,     7.34023,     3.68821,     4.19027,     7.91805,     5.14803,     4.95012,     5.87402,     6.37324
2023-04-25,02:00+01:00,         8.94,         100,           0,     993.811,       2.558,       142.6,         1.8,     3.57477,            ,     11.1098,     3.47914,     9.09601,     5.29175,      5.2914,     5.07793,      5.8401,           0,         996,         1.8,         100,     8.85001,         127,       2.392,     5.19591,     3.69304,     4.90015,     3.81252,     4.08614,     9.64284,     5.13545,     4.98449,     3.81582,     8.63316
2023-04-25,03:00+01:00,         8.63,         100,           0,     993.394,       3.036,       142.9,         1.2,     3.91582,            ,     11.3575,     3.60991,     9.32939,     4.30753,     4.27177,     4.01347,     4.17474,           0,         996,         1.8,         100,     8.50999,       126.8,       2.434,      5.7643,     4.33408,     4.16742,     4.27673,     4.66989,     11.2148,     4.91039,      4.6566,     3.11968,     10.0035
2023-04-25,04:00+01:00,         8.47,         100,       0.278,     993.006,       2.594,         141,           0,     3.28712,            ,     9.15578,     3.02845,     7.14525,     3.46486,     3.43451,     1.63085,      0.2633,       0.599,         995,         0.2,         100,     8.35001,       124.7,       2.847,     5.83082,     4.82051,    -1.00858,     3.30289,     3.36765,     8.84166,     4.55515,     4.37168,  0.00494998,     7.93873
2023-04-25,05:00+01:00,      8.78999,        99.3,       5.343,     992.946,       3.014,       163.2,         0.4,     3.83551,            ,      6.5566,     3.63111,     5.08928,     3.69112,     3.64505,      0.7655,      1.5761,        5.62,         995,         0.2,         100,        8.61,         149,       2.667,     6.81802,     5.55104,     2.29735,     3.71723,     4.13798,       8.787,      6.3698,     7.50591,      1.3611,     7.55602
2023-04-25,06:00+01:00,         8.81,        97.7,       45.93,     993.101,       3.336,       175.5,         0.4,     6.02047,            ,     7.47072,     5.98299,     5.77475,     5.37926,     5.46835,     4.12132,     2.08972,       41.02,         996,         0.5,         100,        8.62,       153.8,       2.693,     10.3136,     11.0411,     2.28064,     3.86248,     4.09618,     9.24716,     8.76466,     8.82469,     3.58247,     7.47877
2023-04-25,07:00+01:00,          8.8,        93.6,        57.3,     993.475,       5.273,       233.9,           1,     8.62915,            ,     7.36049,     9.28683,     4.72549,     9.92166,     11.6697,     3.59672,     3.17223,       63.31,         996,    0.700001,         100,        8.08,       219.5,       3.956,     7.34919,     6.97463,     3.66395,     4.34393,     4.45902,     4.80515,     8.80212,      8.8952,     2.98327,     3.69933
2023-04-25,08:00+01:00,         8.55,        88.2,       107.6,     994.138,       4.733,       231.2,         0.8,     28.5056,            ,     5.47587,     41.4747,     2.73773,     24.4276,     31.3364,     5.07481,      1.9922,       104.8,         997,         1.1,         100,       7.804,         228,       3.451,     24.1557,     35.8746,     3.30857,     10.7751,     11.6616,     5.07682,     33.8047,     46.7777,     9.55991,     3.10898
2023-04-25,09:00+01:00,         8.28,        83.7,       105.3,     994.908,       4.252,       237.2,           0,     31.7772,            ,     7.68546,     46.6508,      4.1031,     19.6062,     24.7424,     2.20052,   -0.257767,       108.9,         997,           0,        97.8,       7.308,       243.7,       4.055,     22.7453,     36.4567,    0.513649,     9.41032,     10.4995,     3.65778,     37.2277,      55.838,      4.0839,     1.66553
2023-04-25,10:00+01:00,         8.03,        81.1,       116.6,     995.736,       3.596,       260.4,           0,     10.7589,            ,      5.3453,       12.63,     3.65745,     15.1083,     19.6343,     2.04417,     -1.3639,       139.4,         998,           0,        95.3,       7.211,       245.3,       4.482,     19.1777,     32.8819,    -1.72995,     7.38976,     8.55272,     3.19777,     14.3608,     18.8268,     3.41553,     1.31805
2023-04-25,11:00+01:00,      8.24001,       75.49,         140,     996.557,       3.748,       254.3,           0,     6.59821,            ,     6.26575,     7.57391,     3.40852,      21.242,     32.0477,       7.171,  -0.0199833,       124.7,         999,           0,        89.9,       7.233,       254.4,       4.021,     21.5872,     44.8188,     9.61221,       6.969,     8.63933,     3.50813,     11.4394,     14.9632,     5.73502,     1.36578
2023-04-25,12:00+01:00,        7.412,       76.65,       203.5,     997.123,       4.068,       251.2,           0,     6.32379,            ,       9.756,     7.70467,     5.64497,     14.9254,     20.2637,     13.9212,   0.0608166,       173.3,        1000,           0,        86.6,       7.121,       244.7,       4.777,     17.8162,      31.213,      27.933,     4.77309,     6.02472,     3.22325,     9.88626,     12.4672,     14.0572,     1.32857
2023-04-25,13:00+01:00,        7.417,       75.54,       140.4,      997.75,       3.822,       261.3,           0,     6.85318,            ,      10.489,     8.26942,     5.04685,     13.9601,     18.0358,     13.8994,     3.92222,         129,        1000,           0,        86.8,       6.871,       255.5,       4.212,     20.9126,     36.8555,     21.9626,     6.93099,     7.91828,     4.00082,     10.2136,     13.0413,     12.3743,     1.58968
2023-04-25,14:00+01:00,        7.284,       75.62,       136.5,     998.173,       3.901,       274.3,           0,     5.98919,            ,     9.05037,     6.97092,      4.1381,     13.9919,     18.5396,     12.7068,   -0.501067,       160.4,        1001,           0,        86.4,       6.696,       262.4,       4.325,     18.5025,     34.4793,     18.7668,     7.53189,     8.67053,      4.1894,     11.7642,     15.2439,     17.1333,     1.72918
2023-04-25,15:00+01:00,        7.221,        73.6,       109.7,     998.474,        4.06,       283.5,           0,     6.05836,            ,     13.4112,     6.97841,     7.75819,     24.3226,     32.9143,     18.6433,     2.47894,       102.9,        1001,           0,        84.6,       6.569,       277.2,       3.764,     20.1124,     36.2035,     32.3831,      7.1428,     8.12141,      4.9826,     14.0008,     20.8376,     18.6422,     1.84028
2023-04-25,16:00+01:00,        7.182,     70.6901,       133.3,     998.843,       3.845,       275.1,           0,     6.19676,            ,     10.1598,     7.03653,     5.29948,     18.7296,     25.3795,     17.9048,     1.54947,       153.5,        1001,           0,        82.4,       6.813,       272.6,       3.184,     27.3342,     51.4473,     38.0322,     7.04356,     8.12976,     5.19756,     12.0217,     15.4902,     11.9813,     1.59788
2023-04-25,17:00+01:00,        6.948,     73.6901,        86.5,     999.243,       3.276,       276.6,           0,     5.39692,            ,     9.41032,     5.97838,       5.259,     22.6625,     32.4496,     13.9041,    0.559167,        91.8,        1002,           0,        83.8,       6.693,       259.6,       3.149,      20.052,      40.622,     22.4969,     7.04751,     8.48439,     7.36543,     12.1736,     17.8929,     9.31075,     1.75148
2023-04-25,18:00+01:00,        6.565,       74.61,       39.57,     999.442,       3.615,       295.5,           0,     3.85046,            ,     7.69045,     4.34439,     4.43926,     18.0329,     24.2794,     13.1329,     1.41112,          36,        1002,           0,        82.6,       6.456,       282.5,       3.198,     16.7138,     26.5106,      17.812,     5.56221,     6.23589,     5.60533,     6.80965,     8.74277,     7.12227,     1.55098
2023-04-25,19:00+01:00,        6.169,       74.24,       5.739,      999.69,       2.081,       287.6,           0,     4.13743,            ,      5.9451,     4.18976,      3.0644,     8.95396,     10.3737,     9.05757,     1.24365,       5.429,        1002,           0,        82.8,        5.83,       286.1,        1.97,     15.2074,     22.2201,     17.2188,     5.67838,     6.14411,     5.46395,     6.05304,     6.58303,     5.15524,     1.45712
2023-04-25,20:00+01:00,        5.986,       75.45,           0,     1000.21,       1.521,       307.8,           0,     3.51587,            ,      4.9478,     3.55424,     1.59415,     12.7932,     14.8449,     8.64934,     1.04473,           0,        1003,           0,        86.7,       5.455,       289.5,       1.106,     15.7287,      22.079,     13.4454,     3.58611,     3.79597,     3.94635,      6.6334,     7.14233,      5.7144,     1.11623
2023-04-25,21:00+01:00,        5.913,       75.96,           0,     1000.23,       1.652,       293.4,           0,     3.89685,            ,     4.03545,     3.69631,     0.60955,     12.8787,     14.0168,     7.83176,     1.96922,           0,        1003,           0,        85.8,       5.482,       286.4,       1.234,     17.3488,       21.45,     14.3417,     4.23929,     4.35367,     4.34032,     11.3335,     12.3318,     8.05461,     1.15487
2023-04-25,22:00+01:00,        5.533,       73.04,           0,     1000.33,       1.509,       286.5,           0,     3.47624,            ,      2.5538,     3.45493,   -0.841934,     8.67241,     9.25046,     5.05375,      0.1961,           0,        1003,           0,        84.2,        4.92,       275.9,       1.224,     13.3237,     15.2333,     12.0466,     3.61483,     3.60572,      4.0029,     6.76983,     6.89057,     4.27695,     1.17013
2023-04-25,23:00+01:00,        5.369,       71.37,           0,     1000.78,        1.43,       278.5,           0,     4.50156,            ,     3.07215,      4.2942,    0.653934,     18.4983,     18.8871,     5.88911,   -0.674434,           0,        1003,           0,        82.5,       4.865,       253.4,       1.315,     11.0617,     13.2032,     5.87505,     4.74696,     5.04061,     2.60818,     8.02231,     8.07896,     2.88912,     0.94845
2023-04-25,24:00+01:00,        5.549,     71.6901,           0,      1000.9,       0.948,       238.5,           0,     4.96066,            ,     1.83658,     5.00014,   0.0575167,     9.03902,     9.04242,     7.68322,     1.81282,           0,        1003,           0,        82.7,       4.998,         239,       0.768,      12.736,     12.7518,     11.4435,     4.44916,     4.79052,      3.9255,     8.60759,     8.38458,     5.41115,     1.16025
2023-04-26,01:00+01:00,        5.797,       72.86,           0,     1000.86,       1.243,       286.4,           0,     5.01766,            ,     1.81313,     4.89849,  0.00231673,     8.39462,     8.39752,     11.6467,     2.59475,           0,        1003,           0,        85.6,       5.089,       261.9,       0.821,     15.6835,     15.8926,     13.7202,     6.30396,     6.43408,      4.0393,     9.05099,     9.06679,     4.64886,     1.34468
